FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C;IDAGLO_KAN;IMEAGLO_KA;IDAGLO_VOD;IMEAGLO_VO
1579;HS;11587119;3; ;3;16184730;10092752;11026826;21429392;10253284;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576276;171082;3064;Gornja Radgona;3064;Črešnjevci
1580;HS;11587135;6; ;6;16184730;10092752;11026826;21429392;10253284;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576300;171121;3064;Gornja Radgona;3064;Črešnjevci
1581;HS;11587143;7; ;7;16184730;10092752;11026826;21429392;10253284;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576312;171140;3064;Gornja Radgona;3064;Črešnjevci
1582;HS;11587151;8; ;8;16184730;10092752;11026826;21429392;10253284;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576321;171161;3064;Gornja Radgona;3064;Črešnjevci
1583;HS;11587160;9; ;9;16184730;10092752;11026826;21429392;10253284;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576302;171182;3064;Gornja Radgona;3064;Črešnjevci
1584;HS;11587178;10; ;10;16184730;10092752;11026826;21429392;10253284;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576333;171188;3064;Gornja Radgona;3064;Črešnjevci
1585;HS;11591981;1; ;1;16185019;10092752;11026826;21429392;10253233;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575670;171263;3064;Gornja Radgona;3064;Črešnjevci
1586;HS;11591990;2; ;2;16185019;10092752;11026826;21429392;10253233;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575629;171255;3064;Gornja Radgona;3064;Črešnjevci
1587;HS;11592007;4; ;4;16185019;10092752;11026826;21429392;10253233;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575634;171231;3064;Gornja Radgona;3064;Črešnjevci
1588;HS;11592015;6; ;6;16185019;10092752;11026826;21429392;10253233;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575655;171226;3064;Gornja Radgona;3064;Črešnjevci
1589;HS;11592023;8; ;8;16185019;10092752;11026826;21429392;10253233;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575672;171220;3064;Gornja Radgona;3064;Črešnjevci
1590;HS;11592031;1; ;1;16185027;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576425;170256;3064;Gornja Radgona;3064;Črešnjevci
1591;HS;11592040;2; ;2;16185027;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576397;170283;3064;Gornja Radgona;3064;Črešnjevci
1592;HS;11592066;4; ;4;16185027;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576381;170306;3064;Gornja Radgona;3064;Črešnjevci
1593;HS;11592082;6; ;6;16185027;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576357;170298;3064;Gornja Radgona;3064;Črešnjevci
1594;HS;11592104;8; ;8;16185027;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576365;170275;3064;Gornja Radgona;3064;Črešnjevci
1595;HS;11587186;2; ;2;16184748;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576294;170279;3064;Gornja Radgona;3064;Črešnjevci
1596;HS;11587194;4; ;4;16184748;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576305;170255;3064;Gornja Radgona;3064;Črešnjevci
1597;HS;11587216;6; ;6;16184748;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576325;170206;3064;Gornja Radgona;3064;Črešnjevci
1598;HS;11587224;7; ;7;16184748;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576348;170193;3064;Gornja Radgona;3064;Črešnjevci
1599;HS;11612849;83; ;83;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570901;163180;0; ;0; 
1600;HS;11612857;84; ;84;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570738;163214;0; ;0; 
1601;HS;11612865;85; ;85;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570683;163161;0; ;0; 
1602;HS;11612873;86; ;86;16276006;10093147;11026826;21432237;10255074;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570637;163059;0; ;0; 
1603;HS;11612903;89; ;89;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570235;163048;0; ;0; 
1604;HS;11612920;91; ;91;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570225;163291;0; ;0; 
1605;HS;11612954;94; ;94;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570314;163561;0; ;0; 
1606;HS;11612962;95; ;95;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570123;163499;0; ;0; 
1607;HS;11612989;96; ;96;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570200;163631;0; ;0; 
1608;HS;11618006;33; ;33;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571729;168842;0; ;3309;Spodnja Ščavnica
1609;HS;11618014;34; ;34;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571740;168876;0; ;3309;Spodnja Ščavnica
1610;HS;11618049;36; ;36;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571885;168975;0; ;3309;Spodnja Ščavnica
1611;HS;11618081;41; ;41;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571737;169019;0; ;3309;Spodnja Ščavnica
1612;HS;11618090;42; ;42;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571645;169031;0; ;3309;Spodnja Ščavnica
1613;HS;11618120;45; ;45;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571745;169082;0; ;3309;Spodnja Ščavnica
1614;HS;11618154;48; ;48;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571764;169227;0; ;0; 
1615;HS;11618197;51; ;51;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571193;169047;0; ;0; 
1616;HS;11618227;53; ;53;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570997;168979;0; ;0; 
1617;HS;11618251;56; ;56;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570486;168945;0; ;0; 
1618;HS;11618260;57; ;57;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570437;169090;0; ;0; 
1619;HS;11618278;58; ;58;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570404;169120;0; ;0; 
1620;HS;11618294;60; ;60;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570317;169164;0; ;0; 
1621;HS;11587232;8; ;8;16184748;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576317;170176;3064;Gornja Radgona;3064;Črešnjevci
1622;HS;11587267;10; ;10;16184748;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576320;170152;3064;Gornja Radgona;3064;Črešnjevci
1623;HS;11587275;12; ;12;16184748;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576326;170127;3064;Gornja Radgona;3064;Črešnjevci
1624;HS;11587283;14; ;14;16184748;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576320;170106;3064;Gornja Radgona;3064;Črešnjevci
1625;HS;11587313;18; ;18;16184748;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576330;170059;3064;Gornja Radgona;3064;Črešnjevci
1626;HS;11587321;19; ;19;16184748;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576360;169969;3064;Gornja Radgona;3064;Črešnjevci
1627;HS;11587330;20; ;20;16184748;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576332;170025;3064;Gornja Radgona;3064;Črešnjevci
1628;HS;11587348;22; ;22;16184748;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576332;169991;3064;Gornja Radgona;3064;Črešnjevci
1629;HS;11588310;14; ;14;16184802;10092752;11026826;21429392;10253284;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576185;171359;3064;Gornja Radgona;0; 
1630;HS;11588344;17; ;17;16184802;10092752;11026826;21429392;10253276;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576104;171354;3064;Gornja Radgona;0; 
1631;HS;11588379;19; ;19;16184802;10092752;11026826;21429392;10253276;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576098;171330;3064;Gornja Radgona;3064;Črešnjevci
1632;HS;11588417;23; ;23;16184802;10092752;11026826;21429392;10253276;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576069;171367;3064;Gornja Radgona;3064;Črešnjevci
1633;HS;11618316;62; ;62;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570155;169194;0; ;0; 
1634;HS;11618324;63; ;63;16276103;10093236;11026826;21429392;10253144;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570140;169187;0; ;0; 
1635;HS;11596061;16; ;16;16275662;10092817;11026826;21429392;10252725;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575878;170374;3064;Gornja Radgona;3064;Črešnjevci
1636;HS;11596053;16;A;16A;16275662;10092817;11026826;21429392;10252725;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575834;170343;3064;Gornja Radgona;3064;Črešnjevci
1637;HS;11596070;17; ;17;16275662;10092817;11026826;21429392;10252725;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575738;170339;3064;Gornja Radgona;3064;Črešnjevci
1638;HS;11596088;18; ;18;16275662;10092817;11026826;21429392;10252725;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575703;170383;3064;Gornja Radgona;3064;Črešnjevci
1639;HS;11596126;19; ;19;16275662;10092817;11026826;21429392;10252725;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575668;170394;3064;Gornja Radgona;3064;Črešnjevci
1640;HS;11596096;19;A;19A;16275662;10092817;11026826;21429392;10252725;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575612;170330;3064;Gornja Radgona;3064;Črešnjevci
1641;HS;11596100;19;B;19B;16275662;10092817;11026826;21429392;10252725;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575501;170336;3064;Gornja Radgona;3064;Črešnjevci
1642;HS;11588441;26; ;26;16184802;10092752;11026826;21429392;10253284;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576058;171449;3064;Gornja Radgona;0; 
1643;HS;11588468;28; ;28;16184802;10092752;11026826;21429392;10253284;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575984;171469;3064;Gornja Radgona;3064;Črešnjevci
1644;HS;11592503;1; ;1;16185094;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576384;170339;3064;Gornja Radgona;3064;Črešnjevci
1645;HS;11592511;2; ;2;16185094;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576366;170328;3064;Gornja Radgona;3064;Črešnjevci
1646;HS;11592520;3; ;3;16185094;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576342;170319;3064;Gornja Radgona;3064;Črešnjevci
1647;HS;11592538;4; ;4;16185094;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576316;170316;3064;Gornja Radgona;3064;Črešnjevci
1648;HS;11592546;5; ;5;16185094;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576310;170342;3064;Gornja Radgona;3064;Črešnjevci
1649;HS;11588484;1; ;1;16184829;10092752;11026826;21429392;10257212;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576484;170240;3064;Gornja Radgona;3064;Črešnjevci
1650;HS;11588506;3; ;3;16184829;10092752;11026826;21429392;10257212;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576498;170216;3064;Gornja Radgona;3064;Črešnjevci
1651;HS;11588514;4; ;4;16184829;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576479;170154;3064;Gornja Radgona;3064;Črešnjevci
1652;HS;11588522;5; ;5;16184829;10092752;11026826;21429392;10257204;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576554;170161;3064;Gornja Radgona;3064;Črešnjevci
1653;HS;11588549;6; ;6;16184829;10092752;11026826;21429392;10253098;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576467;170158;3064;Gornja Radgona;3064;Črešnjevci
1654;HS;11588557;7; ;7;16184829;10092752;11026826;21429392;10257204;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576574;170151;3064;Gornja Radgona;3064;Črešnjevci
1655;HS;11588573;9; ;9;16184829;10092752;11026826;21429392;10257204;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576626;170087;3064;Gornja Radgona;0; 
1656;HS;11588590;11; ;11;16184829;10092752;11026826;21429392;10257204;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576639;170064;3064;Gornja Radgona;0; 
1657;HS;11588611;13; ;13;16184829;10092752;11026826;21429392;10257204;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576657;170048;3064;Gornja Radgona;0; 
1658;HS;11599222;43; ;43;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;574779;165494;0; ;0; 
1659;HS;11599273;44; ;44;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;574779;165380;0; ;0; 
1660;HS;11599265;44;C;44C;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;574760;165478;0; ;0; 
1661;HS;11599290;45; ;45;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;574778;165310;0; ;0; 
1662;HS;11593674;4; ;4;16185256;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576204;169806;3064;Gornja Radgona;3064;Črešnjevci
1663;HS;11593682;5; ;5;16185256;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576221;169756;3064;Gornja Radgona;3064;Črešnjevci
1664;HS;11593704;6; ;6;16185256;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576183;169789;3064;Gornja Radgona;3064;Črešnjevci
1665;HS;11593712;7; ;7;16185256;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576199;169760;3064;Gornja Radgona;3064;Črešnjevci
1666;HS;11593739;1; ;1;16185264;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576331;169652;3064;Gornja Radgona;3064;Črešnjevci
1667;HS;11593747;2; ;2;16185264;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576325;169686;3064;Gornja Radgona;3064;Črešnjevci
1668;HS;11593755;3; ;3;16185264;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576291;169652;3064;Gornja Radgona;3064;Črešnjevci
1669;HS;11593763;4; ;4;16185264;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576296;169683;3064;Gornja Radgona;3064;Črešnjevci
1670;HS;11593771;5; ;5;16185264;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576267;169648;3064;Gornja Radgona;3064;Črešnjevci
1671;HS;11593780;6; ;6;16185264;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576270;169684;3064;Gornja Radgona;3064;Črešnjevci
1672;HS;11593798;7; ;7;16185264;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576237;169643;3064;Gornja Radgona;3064;Črešnjevci
1673;HS;11593801;8; ;8;16185264;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576241;169677;3064;Gornja Radgona;3064;Črešnjevci
1674;HS;11593810;9; ;9;16185264;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576217;169640;3064;Gornja Radgona;3064;Črešnjevci
1675;HS;11599303;46; ;46;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;574812;165227;0; ;0; 
1676;HS;11599311;48; ;48;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;574749;164770;0; ;0; 
1677;HS;11599338;50; ;50;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;574981;164392;0; ;0; 
1678;HS;11599346;51; ;51;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575117;164254;0; ;0; 
1679;HS;11599354;52; ;52;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575034;164326;0; ;0; 
1680;HS;11599397;55; ;55;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575004;164650;0; ;0; 
1681;HS;11599419;56; ;56;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575037;164694;0; ;0; 
1682;HS;11599427;57; ;57;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;574997;164953;0; ;0; 
1683;HS;11599460;61; ;61;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575087;165470;0; ;0; 
1684;HS;11599478;62; ;62;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575251;165615;0; ;0; 
1685;HS;11599524;64; ;64;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575058;165638;0; ;0; 
1686;HS;11599575;66; ;66;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575046;165913;0; ;0; 
1687;HS;11599583;67; ;67;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575080;165992;0; ;0; 
1688;HS;11599605;69; ;69;16275735;10092868;11026826;21432237;10252911;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575132;166163;0; ;0; 
1689;HS;11613012;99; ;99;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570308;163819;0; ;0; 
1690;HS;11613039;100; ;100;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570324;163800;0; ;0; 
1691;HS;11613055;102; ;102;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570394;163763;0; ;0; 
1692;HS;11613071;104; ;104;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570438;163732;0; ;0; 
1693;HS;11593828;10; ;10;16185264;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576213;169675;3064;Gornja Radgona;3064;Črešnjevci
1694;HS;11593836;1; ;1;16185272;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576287;170015;3064;Gornja Radgona;3064;Črešnjevci
1695;HS;11593844;2; ;2;16185272;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576253;170004;3064;Gornja Radgona;3064;Črešnjevci
1696;HS;11593852;3; ;3;16185272;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576284;169981;3064;Gornja Radgona;3064;Črešnjevci
1697;HS;11593879;4; ;4;16185272;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576249;169978;3064;Gornja Radgona;3064;Črešnjevci
1698;HS;11593887;6; ;6;16185272;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576242;169952;3064;Gornja Radgona;3064;Črešnjevci
1699;HS;11591272;4; ;4;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576274;170216;3064;Gornja Radgona;3064;Črešnjevci
1700;HS;11591299;6; ;6;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576269;170247;3064;Gornja Radgona;3064;Črešnjevci
1701;HS;11591302;8; ;8;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576260;170280;3064;Gornja Radgona;3064;Črešnjevci
1702;HS;11591329;10; ;10;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576233;170263;3064;Gornja Radgona;3064;Črešnjevci
1703;HS;11591345;14; ;14;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576224;170187;3064;Gornja Radgona;3064;Črešnjevci
1704;HS;11591353;15; ;15;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576281;170187;3064;Gornja Radgona;3064;Črešnjevci
1705;HS;11591361;16; ;16;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576256;170170;3064;Gornja Radgona;3064;Črešnjevci
1706;HS;11591388;18; ;18;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576258;170146;3064;Gornja Radgona;3064;Črešnjevci
1707;HS;11591396;19; ;19;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576300;170127;3064;Gornja Radgona;3064;Črešnjevci
1708;HS;11591400;20; ;20;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576263;170122;3064;Gornja Radgona;3064;Črešnjevci
1709;HS;11591418;21; ;21;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576288;170100;3064;Gornja Radgona;3064;Črešnjevci
1710;HS;11591434;24; ;24;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576262;170083;3064;Gornja Radgona;3064;Črešnjevci
1711;HS;11591442;26; ;26;16184942;10092752;11026826;21429392;10253080;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576263;170055;3064;Gornja Radgona;3064;Črešnjevci
1712;HS;11593895;1; ;1;16185299;10092752;11026826;21429392;10253233;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575536;171277;3064;Gornja Radgona;3064;Črešnjevci
1713;HS;11593925;3; ;3;16185299;10092752;11026826;21429392;10253233;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575521;171258;3064;Gornja Radgona;3064;Črešnjevci
1714;HS;11593933;4; ;4;16185299;10092752;11026826;21429392;10253233;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575517;171318;3064;Gornja Radgona;3064;Črešnjevci
1715;HS;11593941;5; ;5;16185299;10092752;11026826;21429392;10253233;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575507;171289;3064;Gornja Radgona;3064;Črešnjevci
1716;HS;11592198;1; ;1;16185043;10092752;11026826;21429392;10252628;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575599;171075;3064;Gornja Radgona;3064;Črešnjevci
1717;HS;11592210;3; ;3;16185043;10092752;11026826;21429392;10252628;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575530;171058;3064;Gornja Radgona;3064;Črešnjevci
1718;HS;11613080;105; ;105;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570465;163712;0; ;0; 
1719;HS;11613098;106; ;106;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570509;163752;0; ;0; 
1720;HS;11613101;107; ;107;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570516;163672;0; ;0; 
1721;HS;11613110;108; ;108;16276006;10093147;11026826;21432237;10255210;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570537;163668;0; ;0; 
