HSMID	ULICA	LABELA	NASLOV	STALNO	ZACASNO	VODA	KAN.	SMETI	GREZNICA	CADIS
11637990	Stavešinci	1	Stavešinci 1	5	0	1	0	0	1	1
11643060	Zagajski Vrh	23	Zagajski Vrh 23	4	1	3	0	1	1	1
11643051	Zagajski Vrh	23A	Zagajski Vrh 23A	2	0	3	0	1	1	1
11643078	Zagajski Vrh	24A	Zagajski Vrh 24A	1	0	3	0	1	1	1
11643094	Zagajski Vrh	25	Zagajski Vrh 25	2	0	3	0	1	1	1
11643108	Zagajski Vrh	26	Zagajski Vrh 26	0	0	3	0	1	0	1
11643116	Zagajski Vrh	27	Zagajski Vrh 27	0	0	3	0	0	0	1
11643124	Zagajski Vrh	28	Zagajski Vrh 28	3	0	0	0	1	1	1
11643132	Zagajski Vrh	29	Zagajski Vrh 29	5	0	0	0	1	1	1
11635032	Spodnja Ščavnica	21	Spodnja Ščavnica 21	0	0	3	0	1	1	1
11621678	Ptujska Cesta	20	Ptujska Cesta 20	2	0	1	0	1	0	1
11621660	Ptujska Cesta	20A	Ptujska Cesta 20A	2	0	1	0	1	1	1
11621694	Ptujska Cesta	23	Ptujska Cesta 23	6	0	1	0	1	1	1
11621708	Ptujska Cesta	24	Ptujska Cesta 24	5	0	1	0	1	1	1
11621716	Ptujska Cesta	25	Ptujska Cesta 25	1	0	1	0	1	0	1
11621767	Ptujska Cesta	28	Ptujska Cesta 28	6	0	1	0	1	1	1
11621759	Ptujska Cesta	28A	Ptujska Cesta 28A	4	0	1	0	1	1	1
11621775	Ptujska Cesta	29	Ptujska Cesta 29	0	1	1	0	1	0	1
11621791	Ptujska Cesta	30	Ptujska Cesta 30	0	0	1	0	0	0	1
11621856	Ptujska Cesta	32	Ptujska Cesta 32	0	0	0	0	0	0	0
11621864	Ptujska Cesta	33	Ptujska Cesta 33	2	0	1	0	1	1	1
11621872	Ptujska Cesta	34	Ptujska Cesta 34	8	0	1	0	1	1	1
11621902	Ptujska Cesta	35	Ptujska Cesta 35	4	1	1	0	1	1	1
11621899	Ptujska Cesta	35A	Ptujska Cesta 35A	4	0	1	0	1	1	1
11621953	Ptujska Cesta	39	Ptujska Cesta 39	4	0	1	0	1	1	1
11635067	Spodnja Ščavnica	23	Spodnja Ščavnica 23	3	0	3	0	0	0	1
11635075	Spodnja Ščavnica	24	Spodnja Ščavnica 24	2	0	0	0	0	1	1
11635083	Spodnja Ščavnica	25	Spodnja Ščavnica 25	2	0	1	0	1	1	1
11635113	Spodnja Ščavnica	28	Spodnja Ščavnica 28	0	0	0	0	0	0	0
11635121	Spodnja Ščavnica	29	Spodnja Ščavnica 29	0	0	1	0	1	0	1
11635130	Spodnja Ščavnica	30	Spodnja Ščavnica 30	2	0	1	0	1	1	1
11635172	Spodnja Ščavnica	34	Spodnja Ščavnica 34	2	0	3	0	1	1	1
11635237	Spodnja Ščavnica	36	Spodnja Ščavnica 36	4	0	0	0	1	1	1
11635253	Spodnja Ščavnica	37	Spodnja Ščavnica 37	7	0	3	0	1	1	1
11635270	Spodnja Ščavnica	39	Spodnja Ščavnica 39	0	0	0	0	0	0	0
11635296	Spodnja Ščavnica	41	Spodnja Ščavnica 41	0	0	3	0	0	0	1
11635318	Spodnja Ščavnica	42	Spodnja Ščavnica 42	4	0	3	0	1	1	1
11635342	Spodnja Ščavnica	43	Spodnja Ščavnica 43	0	0	3	0	1	0	1
11635334	Spodnja Ščavnica	43B	Spodnja Ščavnica 43B	3	0	3	0	1	1	1
11635407	Spodnja Ščavnica	44	Spodnja Ščavnica 44	1	0	0	0	1	1	1
11635385	Spodnja Ščavnica	44C	Spodnja Ščavnica 44C	1	0	0	0	1	1	1
11635423	Spodnja Ščavnica	45	Spodnja Ščavnica 45	2	1	3	0	1	1	1
11635431	Spodnja Ščavnica	46	Spodnja Ščavnica 46	3	0	3	0	0	1	1
11635440	Spodnja Ščavnica	47	Spodnja Ščavnica 47	4	0	1	0	1	1	1
11635482	Spodnja Ščavnica	48	Spodnja Ščavnica 48	5	0	3	0	1	1	1
11635458	Spodnja Ščavnica	48A	Spodnja Ščavnica 48A	6	0	3	0	1	1	1
11621961	Ptujska Cesta	40	Ptujska Cesta 40	1	0	1	0	1	1	1
11621970	Ptujska Cesta	41	Ptujska Cesta 41	6	0	1	0	1	1	1
11621996	Ptujska Cesta	43	Ptujska Cesta 43	3	0	1	0	1	1	1
11622003	Ptujska Cesta	44	Ptujska Cesta 44	2	0	3	0	1	1	1
11622011	Ptujska Cesta	45	Ptujska Cesta 45	1	0	1	0	1	1	1
11622054	Ptujska Cesta	46	Ptujska Cesta 46	1	0	0	0	0	0	0
11622020	Ptujska Cesta	46A	Ptujska Cesta 46A	2	0	1	0	1	1	1
11622038	Ptujska Cesta	46B	Ptujska Cesta 46B	5	0	1	0	1	1	1
11622046	Ptujska Cesta	46C	Ptujska Cesta 46C	1	0	0	0	1	1	1
11622062	Ptujska Cesta	47	Ptujska Cesta 47	3	0	1	0	1	1	1
11622097	Ptujska Cesta	49	Ptujska Cesta 49	0	0	1	0	1	0	1
11643159	Zagajski Vrh	30	Zagajski Vrh 30	5	0	3	0	1	1	1
11643167	Zagajski Vrh	31	Zagajski Vrh 31	3	0	3	0	1	1	1
11643183	Zagajski Vrh	33	Zagajski Vrh 33	3	0	3	0	1	1	1
11643191	Zagajski Vrh	34	Zagajski Vrh 34	0	0	3	0	0	0	1
11643205	Zagajski Vrh	35	Zagajski Vrh 35	5	0	3	0	1	1	1
11643248	Zagajski Vrh	38	Zagajski Vrh 38	3	0	3	0	1	1	1
11643264	Zagajski Vrh	39	Zagajski Vrh 39	1	0	3	0	1	1	1
11643299	Zagajski Vrh	40	Zagajski Vrh 40	2	0	3	0	1	1	1
11643345	Zagajski Vrh	44	Zagajski Vrh 44	2	0	3	0	1	1	1
11643353	Zagajski Vrh	45	Zagajski Vrh 45	3	0	3	0	0	1	1
11643361	Zbigovci	1	Zbigovci 1	5	0	1	0	1	1	1
11643388	Zbigovci	2	Zbigovci 2	0	0	1	0	1	0	1
11643426	Zbigovci	4	Zbigovci 4	3	0	0	0	1	1	1
11643434	Zbigovci	6	Zbigovci 6	2	0	1	0	1	1	1
11637973	Stavešinci	1B	Stavešinci 1B	0	0	1	0	1	0	1
11637981	Stavešinci	1C	Stavešinci 1C	4	0	1	0	1	1	1
11638023	Stavešinci	2	Stavešinci 2	3	0	1	0	1	1	1
11638007	Stavešinci	2A	Stavešinci 2A	1	0	1	0	1	1	1
11638040	Stavešinci	3	Stavešinci 3	2	0	0	0	1	1	1
11638031	Stavešinci	3A	Stavešinci 3A	1	0	1	0	1	1	1
11638066	Stavešinci	4	Stavešinci 4	4	0	1	0	1	1	1
11638058	Stavešinci	4A	Stavešinci 4A	5	0	1	0	1	1	1
11638074	Stavešinci	5A	Stavešinci 5A	3	0	1	0	1	1	1
11638104	Stavešinci	6	Stavešinci 6	0	0	0	0	0	0	0
11638139	Stavešinci	8	Stavešinci 8	2	0	1	0	1	0	1
11638147	Stavešinci	9	Stavešinci 9	5	0	0	0	0	1	1
11638163	Stavešinci	11	Stavešinci 11	11	0	1	0	1	1	1
11638171	Stavešinci	12	Stavešinci 12	0	0	1	0	1	0	1
11638201	Stavešinci	15	Stavešinci 15	5	0	0	0	0	1	1
11638210	Stavešinci	16	Stavešinci 16	2	0	0	0	0	1	1
11638228	Stavešinci	17	Stavešinci 17	2	0	1	0	1	1	1
11638236	Stavešinski Vrh	1	Stavešinski Vrh 1	0	0	1	0	1	0	1
11638244	Stavešinski Vrh	2	Stavešinski Vrh 2	0	0	1	0	1	0	1
11638279	Stavešinski Vrh	3	Stavešinski Vrh 3	5	0	1	0	1	0	1
11638252	Stavešinski Vrh	3A	Stavešinski Vrh 3A	0	0	1	0	1	0	1
11638309	Stavešinski Vrh	6	Stavešinski Vrh 6	0	0	1	0	1	0	1
11638333	Stavešinski Vrh	9	Stavešinski Vrh 9	1	0	1	0	1	1	1
11638350	Stavešinski Vrh	11	Stavešinski Vrh 11	1	0	1	0	1	1	1
11643442	Zbigovci	7	Zbigovci 7	0	0	1	0	1	0	1
11643477	Zbigovci	9	Zbigovci 9	3	0	1	0	1	1	1
11643485	Zbigovci	10	Zbigovci 10	1	0	1	0	1	1	1
11643493	Zbigovci	11	Zbigovci 11	5	0	1	0	1	1	1
11643515	Zbigovci	13	Zbigovci 13	2	0	1	0	1	1	1
11643531	Zbigovci	15	Zbigovci 15	3	0	1	0	1	1	1
11643540	Zbigovci	16	Zbigovci 16	3	2	0	0	1	1	1
11643558	Zbigovci	17A	Zbigovci 17A	6	0	1	0	1	1	1
11643582	Zbigovci	19	Zbigovci 19	0	0	0	0	0	0	0
19130878	Črešnjevci	151A	Črešnjevci 151A	4	0	1	1	0	1	1
11579426	Aženski Vrh	8	Aženski Vrh 8	0	0	0	0	0	0	0
11579434	Aženski Vrh	9	Aženski Vrh 9	0	2	1	0	1	1	1
11579442	Aženski Vrh	10	Aženski Vrh 10	0	0	1	0	1	0	1
11579477	Aženski Vrh	11	Aženski Vrh 11	5	0	1	0	1	1	1
11579469	Aženski Vrh	11A	Aženski Vrh 11A	0	0	1	0	1	0	1
11579485	Aženski Vrh	12	Aženski Vrh 12	3	1	1	0	1	1	1
11579493	Aženski Vrh	13	Aženski Vrh 13	3	0	1	0	1	1	1
11579507	Aženski Vrh	14	Aženski Vrh 14	5	0	0	0	1	1	1
11579523	Aženski Vrh	16	Aženski Vrh 16	2	0	1	0	1	1	1
11579531	Aženski Vrh	17	Aženski Vrh 17	1	0	1	0	0	1	1
11579540	Aženski Vrh	18	Aženski Vrh 18	1	0	1	0	1	1	1
11579558	Aženski Vrh	19	Aženski Vrh 19	2	0	1	0	0	1	1
11579574	Aženski Vrh	21	Aženski Vrh 21	0	0	0	0	0	0	0
11592694	Mladinska ulica	3	Mladinska ulica 3	10	3	1	1	0	0	1
11592724	Mladinska ulica	8	Mladinska ulica 8	15	1	1	1	0	0	1
11592759	Mladinska ulica	10	Mladinska ulica 10	17	0	1	1	0	0	1
11592767	Mladinska ulica	12	Mladinska ulica 12	9	2	1	1	0	0	1
11592775	Mladinska ulica	14	Mladinska ulica 14	30	0	1	1	0	0	1
11638368	Stavešinski Vrh	12	Stavešinski Vrh 12	1	0	1	0	1	1	1
11638406	Stavešinski Vrh	15	Stavešinski Vrh 15	6	0	1	0	1	0	1
11638392	Stavešinski Vrh	15A	Stavešinski Vrh 15A	0	1	1	0	1	1	1
11638414	Stavešinski Vrh	16	Stavešinski Vrh 16	6	0	1	0	1	1	1
11592864	Ob progi	3	Ob progi 3	5	0	1	1	0	1	1
11592872	Ob progi	4	Ob progi 4	4	0	1	1	0	1	1
11592899	Ob progi	5	Ob progi 5	1	0	1	1	0	1	1
11592929	Ob progi	7	Ob progi 7	1	0	1	0	0	1	1
11592945	Ob progi	9	Ob progi 9	7	0	1	1	0	1	1
11592953	Ob progi	10	Ob progi 10	0	0	1	1	0	0	1
11592961	Ob progi	11	Ob progi 11	3	0	1	1	0	1	1
11589049	Panonska ulica	2	Panonska ulica 2	8	0	1	1	0	1	1
11589057	Panonska ulica	3	Panonska ulica 3	34	1	1	1	0	0	1
11589090	Panonska ulica	7	Panonska ulica 7	3	0	1	1	0	1	1
11589103	Panonska ulica	8	Panonska ulica 8	5	0	1	1	0	1	1
11589111	Panonska ulica	10	Panonska ulica 10	0	0	1	1	0	1	1
11589138	Panonska ulica	14	Panonska ulica 14	4	0	1	1	0	1	1
11589146	Panonska ulica	16	Panonska ulica 16	2	0	1	1	0	1	1
11589154	Panonska ulica	18	Panonska ulica 18	4	0	1	1	0	1	1
11589162	Panonska ulica	20	Panonska ulica 20	0	0	0	0	0	0	0
11604382	Kunova	28	Kunova 28	0	0	0	0	0	0	0
11604412	Kunova	30	Kunova 30	2	0	3	0	1	1	1
11604439	Kunova	31	Kunova 31	3	0	3	0	1	1	1
11604447	Kunova	33	Kunova 33	2	0	3	0	1	1	1
11604471	Kunova	35	Kunova 35	0	0	0	0	0	0	0
11604498	Kunova	36	Kunova 36	5	0	0	0	1	1	1
11604501	Kunova	37A	Kunova 37A	6	0	3	0	1	1	1
11604528	Kunova	38	Kunova 38	7	1	3	0	1	1	1
11604544	Kunova	40	Kunova 40	3	0	3	0	1	1	1
11604552	Kunova	41	Kunova 41	5	0	3	0	1	1	1
11620752	Police	83	Police 83	2	0	1	0	1	1	1
11620779	Police	84	Police 84	1	0	1	0	0	1	1
11620795	Police	86	Police 86	5	0	0	0	1	1	1
11620817	Police	88	Police 88	5	0	1	0	1	1	1
11620833	Police	90	Police 90	0	0	0	0	0	0	0
11620841	Police	91	Police 91	2	0	1	0	0	1	1
11622135	Ptujska Cesta	51	Ptujska Cesta 51	1	0	1	0	1	1	1
11622143	Ptujska Cesta	52	Ptujska Cesta 52	7	0	3	0	1	1	1
11622160	Ptujska Cesta	53	Ptujska Cesta 53	0	0	1	0	1	1	1
11622151	Ptujska Cesta	53A	Ptujska Cesta 53A	5	0	0	0	1	1	1
11622186	Ptujska Cesta	55	Ptujska Cesta 55	0	0	0	0	0	0	0
11622208	Ptujska Cesta	56	Ptujska Cesta 56	7	0	1	0	1	0	1
11622194	Ptujska Cesta	56A	Ptujska Cesta 56A	4	0	1	0	1	1	1
11628940	Radvenci	1	Radvenci 1	4	0	3	0	1	1	1
11628966	Radvenci	2	Radvenci 2	0	0	3	0	1	0	1
11628974	Radvenci	3A	Radvenci 3A	4	0	3	0	1	1	1
11629008	Radvenci	4	Radvenci 4	3	0	3	0	1	1	1
11629059	Radvenci	9	Radvenci 9	0	0	3	0	1	0	1
11629067	Radvenci	10	Radvenci 10	5	0	3	0	1	1	1
11604579	Kunova	42	Kunova 42	9	0	0	0	1	1	1
11605087	Lastomerci	1	Lastomerci 1	1	0	1	0	1	0	1
11605095	Lastomerci	2A	Lastomerci 2A	5	0	1	0	1	1	1
11605117	Lastomerci	3	Lastomerci 3	7	0	0	0	1	1	1
11605125	Lastomerci	4	Lastomerci 4	1	0	0	0	1	1	1
11605141	Lastomerci	6	Lastomerci 6	1	0	1	0	1	1	1
11605168	Lastomerci	9	Lastomerci 9	3	1	0	0	0	0	0
11605192	Lastomerci	11	Lastomerci 11	0	0	0	0	0	0	0
11605222	Lastomerci	13	Lastomerci 13	3	0	1	0	0	1	1
11605214	Lastomerci	13A	Lastomerci 13A	1	0	1	0	1	1	1
11605257	Lastomerci	15	Lastomerci 15	4	0	1	0	0	0	1
11605290	Lastomerci	18	Lastomerci 18	1	0	0	0	1	1	1
11614043	Očeslavci	1	Očeslavci 1	5	0	1	0	0	1	1
11614051	Očeslavci	2	Očeslavci 2	2	0	1	0	0	0	1
11614060	Očeslavci	3	Očeslavci 3	3	0	1	0	1	1	1
11614086	Očeslavci	4	Očeslavci 4	2	0	1	0	1	1	1
11635466	Spodnja Ščavnica	48B	Spodnja Ščavnica 48B	2	0	1	0	1	1	1
11635474	Spodnja Ščavnica	48C	Spodnja Ščavnica 48C	2	0	1	0	1	1	1
11635504	Spodnja Ščavnica	49	Spodnja Ščavnica 49	0	0	0	0	0	1	1
11635539	Spodnja Ščavnica	51	Spodnja Ščavnica 51	8	0	0	0	1	1	1
11635547	Spodnja Ščavnica	52	Spodnja Ščavnica 52	2	0	1	0	1	1	1
11635555	Spodnja Ščavnica	53	Spodnja Ščavnica 53	6	0	1	0	0	1	1
11635571	Spodnja Ščavnica	55	Spodnja Ščavnica 55	6	0	1	0	1	1	1
11635580	Spodnja Ščavnica	56	Spodnja Ščavnica 56	2	1	1	0	1	1	1
11635610	Spodnja Ščavnica	57	Spodnja Ščavnica 57	1	0	1	0	1	1	1
11635598	Spodnja Ščavnica	57A	Spodnja Ščavnica 57A	3	0	1	0	1	1	1
11635636	Spodnja Ščavnica	58	Spodnja Ščavnica 58	1	0	0	0	1	0	1
11635628	Spodnja Ščavnica	58A	Spodnja Ščavnica 58A	7	0	1	0	1	1	1
11635644	Spodnja Ščavnica	59	Spodnja Ščavnica 59	1	0	1	0	1	1	1
11635679	Spodnja Ščavnica	61	Spodnja Ščavnica 61	5	0	1	0	0	1	1
11635687	Spodnja Ščavnica	62	Spodnja Ščavnica 62	7	0	1	0	1	1	1
11635695	Spodnja Ščavnica	63	Spodnja Ščavnica 63	3	2	0	0	1	1	1
11635709	Spodnja Ščavnica	64	Spodnja Ščavnica 64	1	0	0	0	0	1	1
11635717	Spodnja Ščavnica	65	Spodnja Ščavnica 65	3	0	0	0	1	1	1
11635725	Spodnja Ščavnica	66	Spodnja Ščavnica 66	1	0	0	0	0	0	0
11635733	Spodnja Ščavnica	67	Spodnja Ščavnica 67	2	0	0	0	1	1	1
11635741	Spodnja Ščavnica	68	Spodnja Ščavnica 68	6	0	3	0	1	1	1
11635750	Spodnja Ščavnica	69	Spodnja Ščavnica 69	1	0	3	0	0	1	1
11635768	Spodnja Ščavnica	70	Spodnja Ščavnica 70	4	0	3	0	0	1	1
11620850	Police	92	Police 92	2	0	1	0	1	1	1
11620906	Police	97	Police 97	4	0	1	0	1	1	1
11620914	Police	98	Police 98	3	0	1	0	1	1	1
11620922	Police	99	Police 99	5	1	1	0	1	1	1
11620965	Police	102	Police 102	4	0	1	0	1	1	1
11620981	Police	104	Police 104	5	0	0	0	0	0	0
11620990	Police	105	Police 105	4	0	0	0	1	1	1
11621015	Police	107	Police 107	0	1	1	0	1	1	1
11621023	Police	108	Police 108	3	0	1	0	1	0	1
11621058	Police	111	Police 111	4	0	0	0	1	1	1
11621074	Police	113	Police 113	0	0	0	0	0	0	0
11621082	Police	114	Police 114	7	0	1	0	1	1	1
11621147	Police	118	Police 118	10	0	1	0	0	1	1
11621155	Police	119	Police 119	3	0	0	0	1	1	1
11621163	Police	120	Police 120	4	0	1	0	1	1	1
11621171	Police	121	Police 121	4	0	1	0	1	1	1
11629121	Radvenci	16	Radvenci 16	1	0	3	0	1	1	1
11629148	Radvenci	17	Radvenci 17	1	0	3	0	0	1	1
11629156	Radvenci	18	Radvenci 18	4	0	3	0	1	1	1
11629164	Radvenci	19	Radvenci 19	8	0	0	0	1	1	1
11629199	Radvenci	21	Radvenci 21	3	0	3	0	0	0	1
11629202	Radvenci	22	Radvenci 22	2	0	3	0	0	0	1
11629245	Radvenci	26	Radvenci 26	1	0	3	0	1	1	1
11629253	Radvenci	27	Radvenci 27	5	0	3	0	1	1	1
11643655	Zbigovci	21	Zbigovci 21	1	0	1	0	1	0	1
11643698	Zbigovci	24	Zbigovci 24	5	0	1	0	1	1	1
11643701	Zbigovci	26	Zbigovci 26	0	0	1	0	1	1	1
11643728	Zbigovci	28	Zbigovci 28	2	0	0	0	1	1	1
11643736	Zbigovci	29	Zbigovci 29	2	0	1	0	1	1	1
11643744	Zbigovci	30	Zbigovci 30	3	0	1	0	1	1	1
11643752	Zbigovci	31	Zbigovci 31	4	0	1	0	1	1	1
11643787	Zbigovci	33	Zbigovci 33	6	0	1	0	1	1	1
11643809	Zbigovci	35	Zbigovci 35	0	0	1	0	1	0	1
11643817	Zbigovci	36	Zbigovci 36	7	0	1	0	1	1	1
11643825	Zbigovci	37	Zbigovci 37	0	0	0	0	0	0	0
11614094	Očeslavci	5	Očeslavci 5	4	0	1	0	1	1	1
11614116	Očeslavci	7	Očeslavci 7	2	0	0	0	1	1	1
11614132	Očeslavci	8	Očeslavci 8	5	0	1	0	1	1	1
11614124	Očeslavci	8A	Očeslavci 8A	1	0	1	0	1	1	1
11614175	Očeslavci	9	Očeslavci 9	9	0	1	0	1	1	1
11614167	Očeslavci	9B	Očeslavci 9B	6	0	1	0	1	1	1
11614191	Očeslavci	11	Očeslavci 11	0	0	0	0	0	0	0
11614221	Očeslavci	12	Očeslavci 12	1	0	1	0	1	0	1
11614230	Očeslavci	13	Očeslavci 13	0	0	1	0	0	0	1
11614256	Očeslavci	15	Očeslavci 15	0	0	0	0	0	0	0
11614264	Očeslavci	16	Očeslavci 16	3	0	1	0	1	1	1
11614302	Očeslavci	19	Očeslavci 19	0	0	1	0	1	0	1
11614345	Očeslavci	22	Očeslavci 22	2	1	0	0	1	1	1
11614353	Očeslavci	23	Očeslavci 23	0	0	1	0	0	0	1
11614388	Očeslavci	26	Očeslavci 26	2	0	1	0	1	0	1
11635806	Spodnja Ščavnica	73	Spodnja Ščavnica 73	0	0	3	0	1	0	1
11635822	Spodnja Ščavnica	74	Spodnja Ščavnica 74	1	4	3	0	1	1	1
11635857	Spodnja Ščavnica	76	Spodnja Ščavnica 76	0	0	0	0	0	0	0
11635881	Spodnja Ščavnica	80	Spodnja Ščavnica 80	1	1	3	0	1	1	1
11635890	Spodnja Ščavnica	81A	Spodnja Ščavnica 81A	4	0	3	0	1	1	1
11635920	Spodnja Ščavnica	82	Spodnja Ščavnica 82	1	0	0	0	1	1	1
11638422	Stavešinski Vrh	17	Stavešinski Vrh 17	0	0	1	0	1	0	1
11638449	Stavešinski Vrh	18	Stavešinski Vrh 18	0	0	1	0	1	0	1
11638457	Stavešinski Vrh	19	Stavešinski Vrh 19	0	0	1	0	0	0	1
11638481	Stavešinski Vrh	20	Stavešinski Vrh 20	3	0	1	0	1	0	1
11638490	Stavešinski Vrh	21	Stavešinski Vrh 21	0	0	1	0	1	0	1
11638503	Stavešinski Vrh	22	Stavešinski Vrh 22	0	0	1	0	1	0	1
11638520	Stavešinski Vrh	24	Stavešinski Vrh 24	2	0	1	0	1	1	1
11638538	Stavešinski Vrh	25	Stavešinski Vrh 25	2	0	1	0	0	0	1
11638554	Stavešinski Vrh	27	Stavešinski Vrh 27	4	0	1	0	1	1	1
11638562	Stavešinski Vrh	28	Stavešinski Vrh 28	4	0	0	0	1	1	1
11638589	Stavešinski Vrh	29	Stavešinski Vrh 29	6	0	0	0	1	1	1
11638619	Stavešinski Vrh	30	Stavešinski Vrh 30	1	0	1	0	1	0	1
11638635	Stavešinski Vrh	31	Stavešinski Vrh 31	1	0	0	0	1	0	1
11638651	Stavešinski Vrh	34	Stavešinski Vrh 34	6	0	1	0	1	1	1
11638660	Stavešinski Vrh	35	Stavešinski Vrh 35	1	0	1	0	1	1	1
11638678	Stavešinski Vrh	36A	Stavešinski Vrh 36A	0	0	1	0	0	0	1
11638724	Stavešinski Vrh	39	Stavešinski Vrh 39	0	1	1	0	1	1	1
11638759	Stavešinski Vrh	40	Stavešinski Vrh 40	1	0	1	0	1	1	1
11643833	Zbigovci	38	Zbigovci 38	0	0	1	0	1	1	1
11643850	Zbigovci	39	Zbigovci 39	2	0	1	0	1	1	1
11643876	Zbigovci	40	Zbigovci 40	5	0	1	0	1	1	1
11643884	Zbigovci	43	Zbigovci 43	0	0	1	0	1	0	1
11643892	Zbigovci	44	Zbigovci 44	5	0	1	0	1	1	1
11643906	Zbigovci	45	Zbigovci 45	0	0	1	0	1	0	1
11643914	Zbigovci	46	Zbigovci 46	4	0	1	0	1	1	1
11643922	Zbigovci	48A	Zbigovci 48A	3	0	1	0	1	1	1
11643957	Zbigovci	49	Zbigovci 49	2	0	1	0	1	1	1
11643965	Zbigovci	50	Zbigovci 50	0	0	0	0	0	0	0
11643973	Zbigovci	51	Zbigovci 51	1	0	1	0	1	1	1
11643981	Zbigovci	52	Zbigovci 52	2	0	1	0	1	1	1
11643990	Zbigovci	53	Zbigovci 53	6	0	1	0	1	1	1
11644007	Zbigovci	54	Zbigovci 54	1	0	1	0	1	0	1
11644023	Zbigovci	56	Zbigovci 56	0	0	0	0	0	0	0
11644031	Zbigovci	57	Zbigovci 57	4	0	0	0	1	1	1
11644040	Zbigovci	58	Zbigovci 58	1	0	0	0	0	0	0
11638783	Stavešinski Vrh	43	Stavešinski Vrh 43	0	0	1	0	1	0	1
11638791	Stavešinski Vrh	44	Stavešinski Vrh 44	2	0	1	0	0	0	1
11638805	Stavešinski Vrh	45	Stavešinski Vrh 45	2	0	1	0	1	1	1
11638813	Stavešinski Vrh	46A	Stavešinski Vrh 46A	0	0	0	0	0	0	0
11638830	Stavešinski Vrh	47	Stavešinski Vrh 47	4	0	1	0	1	1	1
11638848	Stavešinski Vrh	48	Stavešinski Vrh 48	4	0	1	0	0	0	1
11638856	Stavešinski Vrh	49	Stavešinski Vrh 49	4	0	1	0	1	1	1
11629318	Radvenci	33	Radvenci 33	0	0	0	0	0	0	0
11629326	Radvenci	34	Radvenci 34	3	0	0	0	1	1	1
11629369	Radvenci	37	Radvenci 37	1	0	0	0	0	0	0
11629385	Radvenci	39	Radvenci 39	5	0	3	0	1	0	1
11629393	Radvenci	40	Radvenci 40	2	0	0	0	0	0	1
11629407	Radvenci	41	Radvenci 41	8	0	3	0	1	1	1
11629415	Radvenci	42	Radvenci 42	0	0	0	0	0	0	0
11629423	Radvenci	45	Radvenci 45	7	0	3	0	1	1	1
11629431	Radvenci	46	Radvenci 46	2	0	3	0	1	1	1
11629440	Radvenci	47	Radvenci 47	3	0	0	0	1	1	1
11629458	Radvenci	48	Radvenci 48	0	0	3	0	0	0	1
11629822	Rodmošci	1	Rodmošci 1	0	0	1	0	1	0	1
11629857	Rodmošci	3	Rodmošci 3	0	0	1	0	1	0	1
11592171	Gasilska cesta	7	Gasilska cesta 7	4	0	1	0	0	1	1
16391212	Črešnjevci	60A	Črešnjevci 60A	3	0	1	1	0	1	1
11584365	Črešnjevci	229	Črešnjevci 229	0	0	1	1	0	0	1
16354902	Črešnjevci	76A	Črešnjevci 76A	3	0	0	1	0	1	1
19124789	Črešnjevci	76B	Črešnjevci 76B	3	0	1	1	0	1	1
11582672	Črešnjevci	73	Črešnjevci 73	6	0	0	1	0	1	1
16171280	Lokavci	31A	Lokavci 31A	4	0	3	0	1	1	1
19118495	Zagajski Vrh	41A	Zagajski Vrh 41A	3	0	3	0	1	1	1
19118681	Hercegovščak	20A	Hercegovščak 20A	1	0	1	0	0	1	1
19118690	Spodnja Ščavnica	26A	Spodnja Ščavnica 26A	1	0	3	0	1	1	1
16354821	Črešnjevci	62A	Črešnjevci 62A	2	0	1	1	0	0	1
11584292	Črešnjevci	224A	Črešnjevci 224A	2	0	1	0	1	1	1
19131203	Police	71A	Police 71A	1	0	1	0	1	1	1
11620647	Police	72	Police 72	2	0	1	0	1	1	1
11620957	Police	101	Police 101	2	0	1	0	1	1	1
11588603	Ljutomerska cesta	12	Ljutomerska cesta 12	0	0	1	1	0	0	1
19131106	Mele	11	Mele 11	0	0	0	0	0	0	0
19126803	Lomanoše	12C	Lomanoše 12C	3	1	1	0	1	1	1
11614248	Očeslavci	14	Očeslavci 14	0	0	0	0	0	0	0
11605303	Lastomerci	19	Lastomerci 19	0	0	0	0	0	0	0
19124762	Lastomerci	19A	Lastomerci 19A	3	0	3	0	1	1	1
11620663	Police	74	Police 74	2	0	1	0	1	1	1
11620671	Police	75	Police 75	0	0	1	0	1	0	1
19125726	Črešnjevci	72	Črešnjevci 72	2	0	1	1	0	1	1
19126021	Plitvički Vrh	1A	Plitvički Vrh 1A	3	1	1	0	1	1	1
19134954	Očeslavci	33A	Očeslavci 33A	4	0	1	0	1	1	1
11599117	Ivanjševski Vrh	34	Ivanjševski Vrh 34	6	0	1	0	1	1	1
19134261	Ivanjševski Vrh	31C	Ivanjševski Vrh 31C	3	0	1	0	1	1	1
11616135	Orehovski Vrh	8	Orehovski Vrh 8	0	0	0	0	0	1	1
19134750	Mele	36A	Mele 36A	1	0	1	1	0	1	1
19133451	Spodnja Ščavnica	37B	Spodnja Ščavnica 37B	3	0	3	0	1	1	1
19127940	Zbigovci	62A	Zbigovci 62A	6	0	1	0	1	1	1
19118169	Ivanjševski Vrh	42D	Ivanjševski Vrh 42D	5	0	1	0	1	1	1
19134407	Prežihova ulica	4A	Prežihova ulica 4A	3	0	0	0	0	0	0
19128075	Trg svobode	12U	Trg svobode 12U	0	0	1	1	0	0	1
